SEMANA,FECHA,TURNO,EXTRUSORA,OPERADOR,N° DE PEDIDO,NOMBRE DE PEDIDO,CLAVE SAP,TIPO DE PRODUCTO,MEDIDA DE LA BOLSA,TRATADO,ANCHO DE PELICULA,N° DE ROLLO,CALIBRE PEDIDO,CALIBRE REAL,MOTIVO DEL CORTE,HORA INICIO,HORA FINAL,KILOS/HORA,PRODUCTO CONFORME,% DE PRODUCTO CONFORME,RECUP.,% DE RECUP,BASURA,% DE BASURA,CONSUMO MP,% MATERIA PRIMA,REC.AREA ROLLO,REC.AREA SELLADO,RECUPERADO DEVOLUCION ROLLO,HORAS DE TRABAJO,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,7,MARCIAL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,9,28.00,28.21,CAMBIO DE MEDIDA,12:50 AM,04:40 AM,17.48,67,97.81%,1.5,2.19%,0,0.00%,68.5,100.00%,,,,3.83,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,5,MARCIAL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,25,28.00,28.38,LIMPIEZA DE BOQUILLA,02:50 AM,04:50 AM,24.50,49,95.70%,2,3.91%,0.2,0.41%,51.2,100.02%,,,,2.00,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,10,MARCIAL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,24,28.00,27.33,CORTE NORMAL,11:38 PM,04:30 AM,23.63,115,100.00%,0,0.00%,0,0.00%,115,100.00%,,,,4.87,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,11,MARCIAL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,14,27.00,29.76,CORTE NORMAL,08:30 PM,03:04 AM,20.41,134,100.00%,0,0.00%,0,0.00%,134,100.00%,,,,6.57,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,11,MARCIAL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,15,27.00,28.7,CORTE NORMAL,03:04 AM,05:00 AM,20.17,39,100.00%,0,0.00%,0,0.00%,39,100.00%,,,,1.93,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,13,MARCIAL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,8,28.00,27.5,CORTE NORMAL,08:08 PM,04:30 AM,17.45,146,100.00%,0,0.00%,0,0.00%,146,100.00%,,,,8.37,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",1,8,ARMANDO A.,SAP-1607,VITAL HUATULCO,,HIELO,28X57,1 CARA,57.0 CM,4,167.40,179.7,CORTE NORMAL,04:30 AM,07:50 AM,47.10,157,100.00%,0,0.00%,0,0.00%,157,100.00%,,,,3.33,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",1,8,ARMANDO A.,SAP-1607,VITAL HUATULCO,,HIELO,28X57,1 CARA,57.0 CM,5,167.40,182,CORTE NORMAL,07:50 AM,10:45 AM,47.66,139,100.00%,0,0.00%,0,0.00%,139,100.00%,,,,2.92,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",1,8,ARMANDO A.,SAP-1607,VITAL HUATULCO,,HIELO,28X57,1 CARA,57.0 CM,6,167.40,178.9,CORTE NORMAL,10:45 AM,12:40 PM,48.52,93,100.00%,0,0.00%,0,0.00%,93,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",2,8,J.MANUEL,SAP-1607,VITAL HUATULCO,,HIELO,28X57,1 CARA,57.0 CM,7,167.40,175.4,CORTE NORMAL,12:40 PM,03:30 PM,48.52,140,100.00%,0,0.00%,0,0.00%,93,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",2,8,J.MANUEL,SAP-1607,VITAL HUATULCO,,HIELO,28X57,1 CARA,57.0 CM,8,167.40,177.56,CORTE NORMAL,03:30 PM,05:40 PM,48.52,110,100.00%,0,0.00%,0,0.00%,93,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",2,8,J.MANUEL,SAP-1607,VITAL HUATULCO,,HIELO,28X57,1 CARA,57.0 CM,9,167.40,175.23,CAMBIO DE MEDIDA,05:40 PM,08:19 PM,48.52,129,100.00%,6,0.00%,0,0.00%,93,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,8,MARCIAL,SAP-1612,EL LLANO,,HIELO,28X60,1 CARA,60.0 CM,1,167.40,178,CORTE NORMAL,08:19 PM,10:40 PM,50.21,118,100.00%,0,0.00%,0,0.00%,118,100.00%,,,,2.35,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,8,MARCIAL,SAP-1612,EL LLANO,,HIELO,28X60,1 CARA,60.0 CM,2,167.40,181.47,CORTE NORMAL,10:40 PM,01:55 AM,51.08,166,100.00%,0,0.00%,0,0.00%,166,100.00%,,,,3.25,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,8,MARCIAL,SAP-1612,EL LLANO,,HIELO,28X60,1 CARA,60.0 CM,3,167.40,177.04,CORTE NORMAL,01:55 AM,03:25 AM,50.67,76,100.00%,0,0.00%,0,0.00%,76,100.00%,,,,1.50,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",3,8,MARCIAL,SAP-1612,EL LLANO,,HIELO,28X60,1 CARA,60.0 CM,4,167.40,175.11,CORTE NORMAL,03:25 AM,05:28 AM,50.73,104,100.00%,0,0.00%,0,0.00%,104,100.00%,,,,2.05,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",1,7,ARMANDO A.,SAP-1615A,LA BELLEZA,,CAMISETA AD,30+18X60,1 CARA,48.0 CM,5,88.00,84.3,CORTE NORMAL,04:48 AM,07:35 AM,20.84,58,100.00%,0,0.00%,0,0.00%,58,100.00%,,,,2.78,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",1,4,ARMANDO A.,SAP-1620,RUBY,,CAMISETA AD,25+13X50,1 CARA,76.0 CM,2,65.00,66.9,CORTE NORMAL,04:30 AM,08:20 AM,51.13,196,100.00%,0,0.00%,0,0.00%,196,100.00%,,,,3.83,,,,,,,,,,,,,,,,,,
1,"jueves, 3 de enero de 2019",1,4,ARMANDO A.,SAP-1620,RUBY,,CAMISETA AD,25+13X50,1 CARA,76.0 CM,3,65.00,65.7,PARO DE MAQUINA,08:20 AM,08:54 AM,51.13,29,100.00%,0,0.00%,0,0.00%,196,100.00%,,,,3.83,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,5,ARMANDO A.,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,26,28.00,29.9,CORTE NORMAL,04:50 AM,12:18 PM,24.64,184,100.00%,0,0.00%,0,0.00%,184,100.00%,,,,7.47,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,7,ARMANDO A.,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,11,28.00,30.3,CORTE NORMAL,04:40 AM,09:20 AM,17.36,81,100.00%,0,0.00%,0,0.00%,81,100.00%,,,,4.67,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,10,ARMANDO A.,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,27,28.00,27.1,CORTE NORMAL,04:30 AM,12:25 PM,22.99,182,100.00%,0,0.00%,0,0.00%,182,100.00%,,,,7.92,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,11,ARMANDO A.,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,16,27.00,30.4,INESTABILIDAD,05:00 AM,08:30 AM,15.43,54,100.00%,0,0.00%,0,0.00%,54,100.00%,,,,3.50,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,13,ARMANDO A.,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,10,28.00,28.7,INESTABILIDAD,04:30 AM,08:40 AM,17.04,71,96.60%,2.5,3.40%,0,0.00%,73.5,100.00%,,,,4.17,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,13,ARMANDO A.,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,12,28.00,31.2,CORTE NORMAL,08:48 AM,12:52 PM,17.21,70,100.00%,0,0.00%,0,0.00%,70,100.00%,,,,4.07,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,11,ARMANDO A.,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,17,27.00,30.1,INESTABILIDAD,08:30 AM,11:00 AM,15.60,39,97.50%,1,2.50%,0,0.00%,40,100.00%,,,,2.50,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,11,ARMANDO A.,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,18,27.00,28.8,CORTE NORMAL,11:00 AM,12:30 PM,23.33,35,100.00%,0,0.00%,0,0.00%,35,100.00%,,,,1.50,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,7,ARMANDO A.,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,13,28.00,27.2,CORTE NORMAL,09:20 AM,12:40 PM,17.40,58,100.00%,0,0.00%,0,0.00%,58,100.00%,,,,3.33,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,5,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,28,28.00,30.41,CORTE NORMAL,12:18 PM,07:08 PM,24.59,168,100.00%,0,0.00%,0,0.00%,168,100.00%,,,,6.83,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,5,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,30,28.00,29.6,PARO DE MAQUINA,07:08 PM,09:30 PM,19.86,47,100.00%,0,0.00%,0,0.00%,47,100.00%,,,,2.37,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,7,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,14,28.00,27.4,CORTE NORMAL,12:40 PM,04:05 PM,16.98,58,95.08%,3,4.92%,0,0.00%,61,100.00%,,,,3.42,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,7,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,15,28.00,27.25,INESTABILIDAD,04:05 PM,05:28 PM,17.35,24,85.71%,4,14.29%,0,0.00%,28,100.00%,,,,1.38,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,7,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,17,28.00,27.96,PARO DE MAQUINA,06:00 PM,09:25 PM,16.39,56,100.00%,0,0.00%,0,0.00%,56,100.00%,,,,3.42,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,10,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,29,28.00,28.36,PARO DE MAQUINA,12:25 PM,09:20 PM,22.09,197,100.00%,0,0.00%,0,0.00%,197,100.00%,,,,8.92,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,11,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,19,27.00,28,BAJADA DE GLOBO,12:30 PM,03:50 PM,15.90,53,92.98%,4,7.02%,0,0.00%,57,100.00%,,,,3.33,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,11,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,20,27.00,27.7,PARO DE MAQUINA,03:50 PM,09:25 PM,17.55,98,100.00%,0,0.00%,0,0.00%,98,100.00%,,,,5.58,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,13,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,16,28.00,29.36,CORTE NORMAL,12:52 PM,09:25 PM,16.84,144,100.00%,0,0.00%,0,0.00%,144,100.00%,,,,8.55,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,8,ARMANDO A.,SAP-1614,BRIZA,,HIELO,30X60,1 CARA,60.0 CM,1,214.00,203,CORTE NORMAL,05:28 AM,07:11 AM,51.84,89,100.00%,0,0.00%,0,0.00%,89,100.00%,,,,1.72,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,8,ARMANDO A.,SAP-1614,BRIZA,,HIELO,30X60,1 CARA,60.0 CM,2,214.00,203.2,CORTE NORMAL,07:11 AM,09:50 AM,49.81,132,100.00%,0,0.00%,0,0.00%,132,100.00%,,,,2.65,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,8,ARMANDO A.,SAP-1621,SAN MARTIN,,HIELO,22.5X54,1 CARA,54.0 CM,1,162.70,175,CAMBIO DE MEDIDA,09:50 AM,12:35 PM,50.55,139,96.53%,5,3.47%,0,0.00%,144,100.00%,,,,2.75,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,8,J.MANUEL,SAP-1621,SAN MARTIN,,HIELO,22.5X54,1 CARA,54.0 CM,2,162.70,162.8,CAMBIO DE MEDIDA,12:35 PM,04:06 PM,48.63,171,96.07%,7,3.93%,0,0.00%,178,100.00%,,,,3.52,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,8,J.MANUEL,SAP-1631,PLUST TLAXCALA,,HIELO,22.5X60,1 CARA,60.0 CM,1,214.00,217.5,CORTE NORMAL,04:06 PM,06:30 PM,51.25,123,100.00%,0,0.00%,0,0.00%,123,100.00%,,,,2.40,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,8,J.MANUEL,SAP-1631,PLUST TLAXCALA,,HIELO,22.5X60,1 CARA,60.0 CM,2,214.00,215.1,CORTE NORMAL,06:30 PM,09:30 PM,44.33,133,100.00%,0,0.00%,0,0.00%,133,100.00%,,,,3.00,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,4,ARMANDO A.,SAP-1642,POLLO LEÑERO,,CAMISETA AD,25+13X51,1 CARA,76.0 CM,0,45.00,0,ARRANQUE,12:05 PM,12:15 PM,0.00,0,0.00%,13,96.30%,0.5,#DIV/0!,13.5,#DIV/0!,,,,0.17,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",1,4,ARMANDO A.,SAP-1642,POLLO LEÑERO,,CAMISETA AD,25+13X51,1 CARA,76.0 CM,1,45.00,47.6,BAJADA DE GLOBO,12:15 PM,01:20 PM,47.08,51,96.23%,2,3.77%,0,0.00%,53,100.00%,,,,1.08,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,4,J.MANUEL,SAP-1642,POLLO LEÑERO,,CAMISETA AD,25+13X51,1 CARA,76.0 CM,2,45.00,48.8,CAMBIO DE MEDIDA,01:20 PM,04:58 PM,51.19,186,97.64%,4.5,2.36%,0,0.00%,190.5,100.00%,,,,3.63,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,4,J.MANUEL,SAP-1644,OCOZOUTLA,,CAMISETA AD,26+14X50,1 CARA,80.0 CM,1,54.00,57,LIMPIEZA DE BOQUILLA,04:58 PM,05:35 PM,56.76,35,88.61%,4.5,11.39%,0,0.00%,39.5,100.00%,,,,0.62,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,4,J.MANUEL,SAP-1644,OCOZOUTLA,,CAMISETA AD,26+14X50,1 CARA,80.0 CM,2,54.00,56.76,BAJADA DE GLOBO,05:55 PM,06:35 PM,52.50,35,92.11%,3,7.89%,0,0.00%,38,100.00%,,,,0.67,,,,,,,,,,,,,,,,,,
1,"viernes, 4 de enero de 2019",2,4,J.MANUEL,SAP-1644,OCOZOUTLA,,CAMISETA AD,26+14X50,1 CARA,80.0 CM,3,54.00,55.9,PARO DE MAQUINA,06:35 PM,09:32 PM,48.81,144,100.00%,0,0.00%,0,0.00%,144,100.00%,,,,2.95,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,5,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,33,28.00,27.6,CORTE NORMAL,08:45 AM,12:10 PM,24.29,83,96.62%,2.7,3.14%,0.2,0.24%,85.9,100.01%,,,,3.42,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,7,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,0,28.00,0,ARRANQUE,08:45 AM,08:55 AM,0.00,0,0.00%,3.4,94.44%,0.2,#DIV/0!,3.6,#DIV/0!,,,,0.17,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,7,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,18,28.00,28,CORTE NORMAL,08:55 AM,10:40 AM,19.43,34,100.00%,0,0.00%,0,0.00%,34,100.00%,,,,1.75,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,7,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,19,28.00,28.4,CORTE NORMAL,10:40 AM,12:35 PM,16.70,32,100.00%,0,0.00%,0,0.00%,32,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,7,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,0,28.00,0,BAJADA DE GLOBO,12:35 PM,12:57 PM,0.00,0,0.00%,6.4,100.00%,0,#DIV/0!,6.4,#DIV/0!,,,,0.37,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,10,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,0,28.00,0,ARRANQUE,09:10 AM,09:35 AM,0.00,0,0.00%,8.2,97.62%,0.2,#DIV/0!,8.4,#DIV/0!,,,,0.42,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,10,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,31,28.00,26,CORTE NORMAL,09:35 AM,10:00 AM,24.00,10,100.00%,0,0.00%,0,0.00%,10,100.00%,,,,0.42,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,10,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,32,28.00,28.8,BAJADA DE GLOBO,10:30 AM,11:45 AM,21.60,27,71.05%,11,28.95%,0,0.00%,38,100.00%,,,,1.25,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,11,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,0,27.00,0,ARRANQUE,08:50 AM,09:05 AM,0.00,0,0.00%,6.5,97.01%,0.2,#DIV/0!,6.7,#DIV/0!,,,,0.25,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,11,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,21,27.00,26.3,CORTE NORMAL,09:05 AM,10:02 AM,13.68,13,100.00%,0,0.00%,0,0.00%,13,100.00%,,,,0.95,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,11,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,22,27.00,27.5,CORTE NORMAL,10:02 AM,11:30 AM,17.05,25,100.00%,0,0.00%,0,0.00%,25,100.00%,,,,1.47,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,13,J.MANUEL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,0,28.00,0,INESTABILIDAD,09:30 AM,09:30 AM,#DIV/0!,0,0.00%,15.5,97.48%,0.4,#DIV/0!,15.9,#DIV/0!,,,,0.00,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,5,MARCIAL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,36,28.00,30.23,CORTE NORMAL,12:10 PM,07:35 PM,24.27,180,100.00%,0,0.00%,0,0.00%,180,100.00%,,,,7.42,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,10,MARCIAL,SAP-070119,PRUEBA,,ROLLO,25X35,N/A,50.0 CM,1,28.00,28.8,BAJADA DE GLOBO,11:45 AM,02:10 PM,13.24,32,90.14%,3.5,9.86%,0,0.00%,35.5,100.00%,,,,2.42,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,10,MARCIAL,SAP-070119,PRUEBA,,ROLLO,25X35,N/A,50.0 CM,2,28.00,29.52,BAJADA DE GLOBO,02:10 PM,03:00 PM,22.80,19,95.00%,1,5.00%,0,0.00%,20,100.00%,,,,0.83,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,10,MARCIAL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,34,28.00,28.35,INESTABILIDAD,03:00 PM,05:20 PM,20.14,47,95.92%,2,4.08%,0,0.00%,49,100.00%,,,,2.33,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,10,MARCIAL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,35,28.00,28.51,BAJADA DE GLOBO,05:28 PM,06:40 PM,16.67,20,86.96%,3,13.04%,0,0.00%,23,100.00%,,,,1.20,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,10,MARCIAL,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,37,28.00,28.16,INESTABILIDAD,06:40 PM,08:40 PM,18.50,37,91.36%,3.5,8.64%,0,0.00%,40.5,100.00%,,,,2.00,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,7,MARCIAL,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,20,28.00,29.16,CORTE NORMAL,12:57 PM,07:00 PM,18.02,109,100.00%,0,0.00%,0,0.00%,109,100.00%,,,,6.05,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,11,MARCIAL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,23,27.00,27.45,CORTE NORMAL,11:30 AM,02:30 PM,18.33,55,100.00%,0,0.00%,0,0.00%,55,100.00%,,,,3.00,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,11,MARCIAL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,24,27.00,27.36,BAJADA DE GLOBO,02:30 PM,04:22 PM,17.68,33,92.96%,2.5,7.04%,0,0.00%,35.5,100.00%,,,,1.87,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,11,MARCIAL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,25,27.00,27.66,INESTABILIDAD,04:22 PM,05:25 PM,18.10,19,92.68%,1.5,7.32%,0,0.00%,20.5,100.00%,,,,1.05,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,11,MARCIAL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,26,27.00,27.94,BAJADA DE GLOBO,05:25 PM,06:47 PM,20.49,28,92.41%,2.3,7.59%,0,0.00%,30.3,100.00%,,,,1.37,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",2,11,MARCIAL,SAP-020119,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,27,27.00,28.21,CORTE NORMAL,06:47 PM,08:15 PM,16.36,24,100.00%,0,0.00%,0,0.00%,24,100.00%,,,,1.47,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",3,5,ANDRES,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,39,28.00,30.5,CORTE NORMAL,07:35 PM,01:28 AM,17.68,104,98.11%,2,1.89%,0,0.00%,106,100.00%,,,,5.88,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",3,5,ANDRES,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,41,28.00,30.4,CORTE NORMAL,01:28 AM,05:17 AM,23.84,91,98.91%,1,1.09%,0,0.00%,92,100.00%,,,,3.82,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",3,7,ANDRES,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,21,28.00,30.1,CORTE NORMAL,07:00 PM,04:55 AM,17.55,174,96.67%,6,3.33%,0,0.00%,180,100.00%,,,,9.92,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",3,7,ANDRES,SAP-020119,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,22,28.00,29.4,BAJADA DE GLOBO,04:55 AM,05:50 AM,17.45,16,94.12%,1,5.88%,0,0.00%,17,100.00%,,,,0.92,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",3,10,ANDRES,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,38,28.00,30.6,CORTE NORMAL,08:40 PM,11:20 PM,21.38,57,100.00%,0,0.00%,0,0.00%,57,100.00%,,,,2.67,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",3,10,ANDRES,SAP-020119,MONTERREY,,ROLLO,25X35,N/A,50.0 CM,40,28.00,28.9,CORTE NORMAL,11:20 PM,05:03 AM,22.39,128,100.00%,0,0.00%,0,0.00%,128,100.00%,,,,5.72,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",3,11,ANDRES,SAP-070119,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,1,29.00,29.4,CORTE NORMAL,08:15 PM,10:05 PM,21.82,40,100.00%,0,0.00%,0,0.00%,40,100.00%,,,,1.83,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",3,11,ANDRES,SAP-070119,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,2,29.00,29,BAJADA DE GLOBO,10:05 PM,03:20 AM,18.67,98,100.00%,0,0.00%,0,0.00%,98,100.00%,,,,5.25,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",3,11,ANDRES,SAP-070119,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,3,29.00,28.9,INESTABILIDAD,03:20 AM,04:49 AM,7.42,11,30.99%,24.5,69.01%,0,0.00%,35.5,100.00%,,,,1.48,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,8,J.MANUEL,SAP-1631,PLUST TLAXCALA,,HIELO,22.5X60,1 CARA,60.0 CM,3,214.00,217,CAMBIO DE MEDIDA,09:03 AM,10:37 AM,53.62,84,93.33%,5.5,6.11%,0.5,0.60%,90,100.04%,,,,1.57,,,,,,,,,,,,,,,,,,
2,"lunes, 7 de enero de 2019",1,8,J.MANUEL,SAP-1632,HUAMANTLA,,HIELO,22.5X60,1 CARA,60.0 CM,1,192.60,189.1,CORTE NORMAL,10:37 AM,12:35 PM,50.85,100,98.04%,2,1.96%,0,0.00%,102,100.00%,,,,1.97,,,,,,,,,,,,,,,,,,
